Time (hours),Date/Time,Temperature (ºC)_incubator,Humidity (%RH)_incubator,Pressure (hPA)_incubator,Light (lux)_incubator,Temperature (ºC)_hypomagnetic,Humidity (%RH)_hypomagnetic,Pressure (hPA)_hypomagnetic,Light (lux)_hypomagnetic
9.383333333333333,2024-09-20 16:23:00+00:00,20.0475,66.9,1000.6025,0,20.490000000000002,62.782500000000006,1001.1525,0
9.366666666666667,2024-09-20 16:22:00+00:00,20.0625,66.8925,1000.6225,0,20.5025,62.7925,1001.17,0
9.35,2024-09-20 16:21:00+00:00,20.05,66.8875,1000.66,0,20.5025,62.7975,1001.18,0
9.333333333333334,2024-09-20 16:20:00+00:00,20.0475,66.89500000000001,1000.7175,0,20.5075,62.79,1001.225,0
9.316666666666666,2024-09-20 16:19:00+00:00,20.055,66.88749999999999,1000.725,0,20.505000000000003,62.7875,1001.2575,0
9.3,2024-09-20 16:18:00+00:00,20.0675,66.8875,1000.745,0,20.497500000000002,62.7725,1001.2675,0
9.283333333333333,2024-09-20 16:17:00+00:00,20.0525,66.89,1000.6975,0,20.515,62.7925,1001.24,0
9.266666666666667,2024-09-20 16:16:00+00:00,20.0725,66.87,1000.6925,0,20.505000000000003,62.7925,1001.2075,0
9.25,2024-09-20 16:15:00+00:00,20.0575,66.905,1000.635,0,20.5025,62.78,1001.1675,0
9.233333333333333,2024-09-20 16:14:00+00:00,20.0575,66.8875,1000.6075,0,20.505000000000003,62.7975,1001.1575,0
9.216666666666667,2024-09-20 16:13:00+00:00,20.0525,66.89500000000001,1000.5725,0,20.505000000000003,62.767500000000005,1001.1275,0
9.2,2024-09-20 16:12:00+00:00,20.0425,66.8725,1000.5575,0,20.5025,62.785,1001.105,0
9.183333333333334,2024-09-20 16:11:00+00:00,20.0575,66.9025,1000.545,0,20.495,62.79,1001.09,0
9.166666666666666,2024-09-20 16:10:00+00:00,20.055,66.885,1000.5525,0,20.5025,62.7625,1001.1075,0
9.15,2024-09-20 16:09:00+00:00,20.055,66.8875,1000.5575,0,20.505000000000003,62.7925,1001.1175,0
9.133333333333333,2024-09-20 16:08:00+00:00,20.06,66.885,1000.5675,0,20.5,62.7625,1001.14,0
